,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
2404,elP0Xn9HyP6cRBuzbJdTpw,Urban Fresh,73 E Pennington St,Tucson,AZ,85701.0,32.22308,-110.9701704,5.0,191,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'Corkage': 'False', 'RestaurantsTableService': 'False', 'BYOB': 'False'}","Vegan, Live/Raw Food, Food, Juice Bars & Smoothies, Restaurants, Breakfast & Brunch"
2447,vreEd-TFicNaYkHRgpZDbQ,Corey Baehman Golf,3600 N Silverbell Rd,Tucson,AZ,85745.0,32.27261413,-111.0263844,5.0,5,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Golf Lessons, Golf, Active Life, Fitness & Instruction"
2455,iD2YvqNw8obCnZv2fkZ3Kw,Thornydale Dental,8300 N Thornydale Rd,Tucson,AZ,85741.0,32.3575334,-111.0463434,5.0,8,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","General Dentistry, Health & Medical, Endodontists, Dentists, Cosmetic Dentists"
2466,wbz80cfGqXN6qb2QYHnzFA,CubeSmart Self Storage,3265 E Speedway Blvd,Tucson,AZ,85716.0,32.23695338,-110.9230397,5.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Self Storage, Local Services, Home Services"
2474,LyY442CH1AfyQSdWASJMPg,America's Mattress of Tucson,7881 N Oracle Rd,Tucson,AZ,85704.0,32.3496907,-110.9766889,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Home & Garden, Shopping, Mattresses"
2488,J1Z_-usOK-6Ds2ZNFraylA,Sabino Hills Family Dentistry,"9155 E Tanque Verde Rd, Ste 127",Tucson,AZ,85749.0,32.2580527,-110.7965433,5.0,11,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Cosmetic Dentists, Orthodontists, Dentists, General Dentistry, Health & Medical"
2490,a71eJUoniRqk-R96-skx5Q,Mirror Mirror Aesthetics & Wellness,1880 W Orange Grove Rd,Tucson,AZ,85704.0,32.3238028,-111.0069671,5.0,16,0,"{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}","Hair Removal, Weight Loss Centers, Laser Hair Removal, Beauty & Spas, Medical Spas, Health & Medical, Nurse Practitioner"
2494,JbW4N2L96aklyzdfRF4vkg,Ben's Bells,816 E University Blvd,Tucson,AZ,85719.0,32.2313011,-110.9586423,5.0,21,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Community Service/Non-Profit, Shopping, Local Services"
2495,q6je9aM9Dranj-FDxQOqgg,Uncle Bob's Popcorn,1147 N Columbus Blvd,Tucson,AZ,85712.0,32.2371526,-110.9014636,5.0,11,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Food, Popcorn Shops, Specialty Food"
2498,bwvi9jj5UcSfIWSTdry5Sg,Descending Dragon Health Center,3461 E Speedway Blvd,Tucson,AZ,85716.0,32.234753,-110.896922,5.0,10,1,"{'WheelchairAccessible': 'False', 'AcceptsInsurance': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Active Life, Acupuncture, Fitness & Instruction, Martial Arts, Tui Na, Traditional Chinese Medicine, Health & Medical, Meditation Centers"
2516,PmFZZKSXQELh8SCd-gIV8Q,Southwest Kids Dentistry,"6970 N Oracle Rd, Ste 110",Tucson,AZ,85704.0,32.333388,-110.9765099,5.0,40,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Pediatric Dentists, Health & Medical, Dentists"
2533,XzBz8ycffgevzbSughaAFg,Rincon Creek Ranch,14545 E Rincon Creek Ranch Rd,Tucson,AZ,85747.0,32.12035,-110.6810041,5.0,12,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Bed & Breakfast, Guest Houses"
2545,#NAME?,Aaron Brothers,2270 W Ina Rd,Tucson,AZ,85741.0,32.338493,-111.016246,5.0,5,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': 'None', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}","Shopping, Art Supplies, Arts & Crafts"
2550,tdaxSGtnZ91SJUktdiiHeQ,Toni's Healing Arts,4245 E Kings Rd,Tucson,AZ,85711.0,32.2223702,-110.9011841,5.0,9,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Active Life, Fitness & Instruction, Skin Care, Hair Removal, Massage, Professional Services, Yoga, Beauty & Spas"
2565,DqT-nSTobr7qbnMrcJQdng,"Katie V Hicks, DDS","5200 E Farness Dr, Ste 102",Tucson,AZ,85712.0,32.2474228,-110.8817796,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Periodontists, Cosmetic Dentists, Oral Surgeons, Pediatric Dentists, Dentists, Health & Medical, General Dentistry"
2600,_0BBv2YQEgxugriq2CF3jg,Flooring Direct,4844 E Speedway Blvd,Tucson,AZ,85712.0,32.2359508,-110.889189,5.0,16,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Professional Services, Flooring, Carpeting, Contractors, Local Services, Education, Specialty Schools, Carpet Installation, Community Service/Non-Profit, Home Services, Tutoring Centers"
2602,F7U35Lko7wEiulTOl1muSA,Grinz Orthodontics-Tucson,7488 N La Cholla Blvd,Tucson,AZ,85741.0,32.3428003,-111.0114147,5.0,10,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Dentists, Orthodontists"
2605,bB9EY95Ky6bGMcPAkdWkVA,Chapeskie Alan MD MD,7395 E Tanque Verde Rd,Tucson,AZ,85715.0,32.251126,-110.834792,5.0,5,1,{'ByAppointmentOnly': 'True'},"Family Practice, Health & Medical, Doctors"
2631,ZaVTk3jI03DoFQpGZnEAHA,Greenwood Hypnotherapy and Life Coaching,"4525 E Skyline Rd, Ste 114, Diamond Foothills Plaza",Tucson,AZ,85718.0,32.3230992,-110.8965972,5.0,22,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'False'}","Hypnosis/Hypnotherapy, Weight Loss Centers, Counseling & Mental Health, Life Coach, Health & Medical, Professional Services"
2636,DVBJRvnCpkqaYl6nHroaMg,Tumerico,2526 E 6th St,Tucson,AZ,85716.0,32.22770549,-110.9347225,5.0,705,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'none'"", 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}"", 'WheelchairAccessible': 'False', 'GoodForKids': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", 'OutdoorSeating': 'True', 'HappyHour': 'False'}","Mexican, Gluten-Free, Vegetarian, Restaurants, Vegan"
2637,do2EKil27ppweY34hqnMcA,Oro Valley Smiles,537 W Wetmore Rd,Tucson,AZ,85737.0,32.28576877,-110.9812601,5.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Orthodontists, Beauty & Spas, General Dentistry, Cosmetic Dentists, Dentists, Teeth Whitening, Health & Medical"
2638,3gqB-N60ePaggR3JzkRgEg,Thunder Bacon Burger,621 N 4th Ave,Tucson,AZ,85705.0,32.2294246,-110.9658686,5.0,25,1,"{'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}"", 'RestaurantsDelivery': 'True'}","American (Traditional), Gastropubs, Restaurants, Burgers"
2642,Q4UP-mqHVE1exLE5dHFQPA,Limoport Transportation,"231 W Giaconda Way, Ste 133",Tucson,AZ,85704.0,32.3347633,-110.9764103,5.0,17,1,"{'WiFi': ""u'no'"", 'ByAppointmentOnly': 'True'}","Local Services, Hotels & Travel, Limos, Tours, Airlines, Bus Tours, Airport Shuttles, Transportation"
2659,6qCzf3DVAcHL7hKrn6sifg,Dave's Carpet Cleaning,"2114 W Grant Rd, Ste108",Tucson,AZ,85745.0,32.2516678,-111.012237,5.0,45,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Carpet Cleaning, Home Services, Local Services, Tiling"
2677,igsMUT1w2LvUTyFwkgRJJg,Arizona Complete Glass Services,353 E Prince Rd,Tucson,AZ,85705.0,32.2722859,-110.9657755,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False'}","Farm Equipment Repair, Glass & Mirrors, Windshield Installation & Repair, Local Services, Home Services, Auto Glass Services, Automotive"
2681,4LktUtzWvKJZ-gFGON4Izg,Peek a Boo Body Waxing,"8460 E Broadway Blvd, Ste 110",Tucson,AZ,85710.0,32.2204641,-110.811447,5.0,27,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Waxing, Hair Removal, Beauty & Spas"
2701,Yg9oizczdrEaZ5dDeA2uBw,"Golden Touch Carpet, Tile and Upholstery Cleaning",404 E Yvon,Tucson,AZ,85705.0,32.3017216,-110.96461,5.0,7,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Local Services, Carpet Cleaning, Damage Restoration, Home Cleaning, Grout Services"
2709,25N0ldGa2TBiU2OTYifbKg,Super Shine Detail & Hand Wash,3017 N 1st Ave,Tucson,AZ,85719.0,32.26163404,-110.9614468,5.0,96,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Detailing, Automotive, Car Wash"
2729,WVZcslV_Nqo6HcDTy7csgA,All-Pro Carpet & Upholstery Cleaning,1080 W River Rd,Tucson,AZ,85704.0,32.2987914,-110.9902016,5.0,99,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Local Services, Home Cleaning, Damage Restoration, Furniture Reupholstery, Carpet Cleaning, Home Services, Tiling, Grout Services"
2738,JW96Qy44JewhfFJLGFcB3w,Hair by Amber-Renee,3402 E Broadway Blvd,Tucson,AZ,85711.0,32.2212624,-110.9200676,5.0,14,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'straightperms': True, 'coloring': True, 'extensions': True, 'africanamerican': True, 'curly': True, 'kids': True, 'perms': True, 'asian': True}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Hair Salons, Hair Removal, Hair Extensions, Beauty & Spas, Makeup Artists, Waxing, Hair Stylists"
2744,b0WwZQhtCUvmtPKvlitR7A,Frontline Appliances,"1420 S Alvernon Way, Unit B",Tucson,AZ,85711.0,32.2047516,-110.9101951,5.0,10,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'False'}","Home & Garden, Shopping, Appliances, Appliances & Repair, Local Services"
2766,NhIfTIsTzP8-FRfB8CxnDg,A To Z Stone and Granite,1919 S Country Club Rd,Tucson,AZ,85713.0,32.19885076,-110.9261646,5.0,8,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Countertop Installation, Cabinetry, Kitchen & Bath, Contractors, Shopping, Home & Garden"
2769,swGIOuBedzZeGFvMV7YkJQ,Safety Glass Arizona,4909 E 29th St,Tucson,AZ,85719.0,32.1997266,-110.8885141,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Home Window Tinting, Automotive, Auto Glass Services, Home Services, Windshield Installation & Repair"
2796,wHhMY0_VcMgXvDE1cwPHBA,Beach Bunnie Tanning & Wax Bar,"943 E University Blvd, Ste 179",Tucson,AZ,85719.0,32.2320366,-110.9572299,5.0,26,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Spray Tanning, Skin Care, Tanning, Waxing, Beauty & Spas, Hair Removal"
2802,S3FdoCkGXLWAV_A-M424-w,Ultra Precision Firearms & Ammunition,4004 N Romero Rd,Tucson,AZ,85705.0,32.2803373,-111.0027927,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BikeParking': 'True'}","Guns & Ammo, Shopping, Specialty Schools, Firearm Training, Active Life, Education, Gun/Rifle Ranges, Sporting Goods, Outdoor Gear"
2828,An2JUt207oyqhI4mkTZGWA,Dentopia Dental,7067 E Tanque Verde Rd,Tucson,AZ,85715.0,32.2524688,-110.8415502,5.0,6,1,{'ByAppointmentOnly': 'True'},"Cosmetic Dentists, Health & Medical, Pediatric Dentists, Dentists, General Dentistry"
2829,0wUhHVen2QTJCcSYcqgp0w,Elements,"2870 E Skyline Dr, Ste 190",Tucson,AZ,85718.0,32.3216368,-110.9305255,5.0,6,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Home & Garden, Flowers & Gifts, Home Decor, Gift Shops, Home Services, Interior Design, Shopping"
2847,yQrujR-9lpRTehNERNxQHA,Day and Knight Plumbing and Drain,"7301 E 22nd St, Ste 5W",Tucson,AZ,85710.0,32.2070676,-110.8366188,5.0,19,1,"{'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Water Heater Installation/Repair, Plumbing, Local Services, Septic Services"
2863,QfxjSIlcq8OEqySAFXuasA,Treehouse Thai Massage Spa,148 S 4th Ave,Tucson,AZ,85701.0,32.2200614,-110.9656625,5.0,13,0,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Massage, Health & Medical, Acupuncture"
2881,A4lQ3o_O8sbJKmVtQaUkkg,Begin Again,7961 N Oracle Rd,Tucson,AZ,85704.0,32.35077469,-110.9763027,5.0,8,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Thrift Stores, Used, Vintage & Consignment, Shopping, Fashion"
2892,hDIhfnSNc0IGJPapI_0GiQ,Petroglyphs Tucson,"267 South Avenida Del Convento, Ste 10",Tucson,AZ,85745.0,32.2180412,-110.9841358,5.0,8,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'BikeParking': 'True'}","Home Decor, Arts & Entertainment, Home & Garden, Furniture Stores, Shopping, Art Galleries"
2894,O2j1kVM3CGs59pa6Av9H3Q,Templo Fitness,625 S Plummer Ave,Tucson,AZ,85719.0,32.21394705,-110.9392773,5.0,6,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False'}","Gyms, Yoga, Fitness & Instruction, Active Life"
2939,2xDKbDq_xsO3ZByssDB1bw,Portal Cocktails,220 N 4th Ave,Tucson,AZ,85705.0,32.224374,-110.9654259,5.0,19,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BYOB': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': True, 'trendy': None, 'upscale': None, 'classy': True, 'casual': None}"", 'WheelchairAccessible': 'True', 'Corkage': 'False', 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{u'dj': False, u'live': None, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}"", 'BikeParking': 'True'}","Bars, Nightlife, Cocktail Bars"
2941,Eq5cqu9pHayge6cRPxiAOg,Unique Eyebrow Threading Beauty Salon,3071 N Campbell Ave,Tucson,AZ,85719.0,32.26269693,-110.944214,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Skin Care, Threading Services, Hair Removal, Permanent Makeup, Beauty & Spas, Waxing, Eyebrow Services, Makeup Artists"
2942,tmqVB8UchkzsMFq9xnpyGQ,Life is Good Chiropractic,"190 W Magee Rd, Ste 152",Oro Valley,AZ,85704.0,32.352788,-110.9725231,5.0,17,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Chiropractors, Massage Therapy, Massage, Vitamins & Supplements, Health & Medical, Nutritionists, Shopping, Beauty & Spas"
2945,Ryzl1rJNYAzAU5NqEBfhkg,Hope Animal Shelter,8950 N Joplin Ln,Tucson,AZ,85742.0,32.3694108,-111.0937777,5.0,5,1,{'ByAppointmentOnly': 'False'},"Animal Shelters, Pet Adoption, Pets"
2952,Ar0fToVUt8Xk8xhN1XVfCQ,Smiling Dog Ranch at George Mehl Family Park,4000 E River Rd,Tucson,AZ,85718.0,32.27666661,-110.9049829,5.0,12,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True'}","Parks, Pets, Pet Services, Dog Parks, Active Life"
2954,8fB41ZVGzU-i3fOgKLZdqg,Tutuli Studio,"4262 N 1st Ave, Ste 130-15",Tucson,AZ,85705.0,32.284972,-110.959557,5.0,7,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': 'None', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Hair Salons"
2961,16NLWLrRLAE_y34IreNlfA,The Hemp & CBD Co,407 E Fort Lowell Rd,Tucson,AZ,85705.0,32.2651251,-110.9646811,5.0,9,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Health & Medical, Vape Shops, Cannabis Dispensaries, Shopping, Vitamins & Supplements"
2964,QuiH_ypabdMb-9JjsZhteQ,Variety H2O + Ice Cream,"6330 E Golf Links Rd, Ste A-138",Tucson,AZ,85730.0,32.1901682,-110.8563164,5.0,9,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Food, Water Stores, Juice Bars & Smoothies"
2966,gGNWbHg7jGu-vaeqqglZ-g,Fusion'z Cafe,1245 E 2nd St,Tucson,AZ,85719.0,32.234072,-110.952625,5.0,5,0,"{'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","Cafes, Kosher, Restaurants"
2994,jh8j-DWqgWkbRe_a2XtKFQ,Barrio Bread,18 S Eastbourne Ave,Tucson,AZ,85716.0,32.2208848,-110.9279431,5.0,221,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True'}","Food, Specialty Food, Bakeries, Restaurants"
