,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
1699,FyXNlwJC3T0p8tDCjvL6bQ,Groome Transportation,5350 E Speedway Blvd,Tucson,AZ,85712.0,32.2355799,-110.8781331,2.5,21,1,{'BusinessAcceptsCreditCards': 'True'},"Airport Shuttles, Limos, Couriers & Delivery Services, Local Services, Transportation, Hotels & Travel"
1701,RBforiRNVDwWC6mb4toBBw,Copper Health Oro Valley,1119 E Rancho Vistoso Blvd,Oro Valley,AZ,85755.0,32.4656765,-110.9557397,2.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Assisted Living Facilities, Health & Medical"
1705,IA49pPUin16ZDPyuaoj1VA,Tucson Medical Center,5301 E Grant Rd,Tucson,AZ,85712.0,32.25367207,-110.8808637,3.0,157,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True', 'WiFi': ""u'free'""}","Medical Centers, Health & Medical"
1710,hiVEYICpbE4hV_LMZpMY6g,El Burrito Patio Restaurant,"10420 N La Canada Dr, Ste 180",Oro Valley,AZ,85737.0,32.3958365,-110.9937431,2.5,7,0,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'""}","Restaurants, Mexican"
1712,zQ62qOqUQScSb7ZCTLbpGg,Octopus Car Wash,7210 E 22nd St,Tucson,AZ,85710.0,32.2061817,-110.8382603,2.0,90,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Car Wash, Auto Detailing"
1716,uMRJu1yhVw2celVNEq0klQ,Certified Auto Electric,3214 E 45th St,Tucson,AZ,85713.0,32.1821275,-110.9239794,3.0,6,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Towing, Tires, Transmission Repair, Electricians, Automotive, Auto Repair"
1717,0_zkJZc4GbOzZlEMYCaOUQ,Ross Dress for Less,4425 N Oracle Rd,Tucson,AZ,85705.0,32.287201,-110.979864,2.0,9,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False'}","Shopping, Men's Clothing, Home Decor, Home & Garden, Accessories, Department Stores, Women's Clothing, Fashion, Discount Store"
1718,VYxrHNOejfrik0e0qk2eGQ,Cactus Drive In Theatre,4450 S Houghton Rd,Tucson,AZ,85730.0,32.1722708,-110.775444,2.0,5,1,{'GoodForKids': 'True'},"Drive-In Theater, Arts & Entertainment, Cinema"
1722,SC1ZjTyz-I0HAuvadzqnhQ,Hotel Tucson City Center,475 N Granada Ave,Tucson,AZ,85701.0,32.2262232,-110.9791178,2.0,201,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel"
1727,k13sxmrGB3c3DHq8_DwZeA,Fort Lowell Park,2998 N Craycroft Rd,Tucson,AZ,85712.0,32.259692,-110.873117,3.0,12,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Amateur Sports Teams, Playgrounds, Parks"
1739,b-gls6k7oVX39Hh-O0lyVQ,Sparkle Cleaners - Tanque Verde,7005 E Tanque Verde Rd,Tucson,AZ,85715.0,32.2513324,-110.8429329,2.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Laundry Services, Dry Cleaning & Laundry, Local Services"
1741,QF0zm2uDPlZ8hI938d1keQ,Gersons Used Building Materials,4726 S Country Club Rd,Tucson,AZ,85714.0,32.165751,-110.927164,2.0,26,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Building Supplies, Home Services, Paint Stores, Home & Garden, Hardware Stores, Shopping"
1746,i3ziEV7zk4q6sNIcoXg7gg,Desert Bloom Family Practice,"1925 W Orange Grove Rd, Ste 201",Tucson,AZ,85704.0,32.32225893,-111.0081964,3.0,21,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Health & Medical, Skin Care, Family Practice, Nutritionists, Doctors, Osteopathic Physicians, Beauty & Spas"
1753,xJcMPZEUXC2higFYSGuO0w,Carl's Jr,615 W Congress St,Tucson,AZ,85745.0,32.22032915,-110.980972,2.5,24,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Mexican, Restaurants, Fast Food, Burgers"
1754,6EZMByVGL69fuS1tiMzpLg,Campbell Ranch on Roger,2000 E Roger Rd,Tucson,AZ,85719.0,32.27832,-110.941201,2.0,18,1,{'BusinessAcceptsCreditCards': 'False'},"Real Estate, Apartments, Home Services"
1755,knyjCVWpA85BhvyU3fA5qA,Beyond Brick,2502 W Curtis Rd,Tucson,AZ,85705.0,32.3016271,-111.0205648,2.0,11,1,{'BusinessAcceptsCreditCards': 'True'},"Contractors, Home Services"
1756,LP7k3pv6cHajRSmGnK0GzQ,Walgreens,3200 E Speedway Blvd,Tucson,AZ,85716.0,32.2356582,-110.9246545,3.0,12,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'DriveThru': 'True'}","Shopping, Drugstores, Food, Convenience Stores, Beauty & Spas, Photography Stores & Services, Cosmetics & Beauty Supply"
1764,o81q7dhLxl7HbPvi12wG_g,Safeway,2140 W Grant Rd,Tucson,AZ,85745.0,32.25234102,-111.0124587,3.0,32,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Grocery, Food"
1765,u9VBun-zmcF59afKELs_NQ,Bruegger's Bagels,8140 S Houghton Rd,Tucson,AZ,85747.0,32.10390148,-110.7746873,3.0,36,1,"{'WiFi': ""'free'"", 'Caters': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""'quiet'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'AgesAllowed': ""u'allages'"", 'RestaurantsDelivery': 'True'}","Coffee & Tea, Sandwiches, Breakfast & Brunch, Bagels, Food, Restaurants, Burgers"
1767,71iKF-gJde7Y7lMrAl0vDg,Leslie's,8800 E Tanque Verde Rd,Tucson,AZ,85749.0,32.2574921,-110.8049212,2.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Pool & Hot Tub Service, Home & Garden, Hardware Stores, Hot Tub & Pool, Home Services"
1768,rmmUhScUsA3xXbhDhRlb9A,Macy's,5850 E Broadway Blvd,Tucson,AZ,85711.0,32.219811,-110.867527,3.0,25,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Shopping, Women's Clothing, Men's Clothing, Department Stores, Shoe Stores, Fashion"
1769,WJ17PIWEaqrNZ07uncG8JQ,Green Valley Mortuary And Cemetery,18751 S La Canada Dr,Sahuarita,AZ,85629.0,31.909367,-110.993038,2.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Funeral Services & Cemeteries, Local Services"
1777,L1HNEw8NOWGGH3Uyttns4A,Jamba Juice,5870 E Broadway Blvd,Tucson,AZ,85711.0,32.218669,-110.865326,2.5,10,0,"{'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BikeParking': 'True', 'BusinessParking': 'None', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Food, Restaurants, Juice Bars & Smoothies"
1778,xq7g2AzTzVLCv72NtnCEWA,Red Robin Gourmet Burgers,4500 N Oracle Road,Tucson,AZ,85705.0,32.28913651,-110.9757191,3.0,112,0,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'HappyHour': 'True'}","American (Traditional), Restaurants, Burgers"
1782,xBgwL3CFM-LNHcFlh8mwyA,Broadway Babies,5764 E Broadway Blvd,Tucson,AZ,85711.0,32.2210895,-110.869286,3.0,33,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Toy Stores, Shopping, Fashion, Children's Clothing, Baby Gear & Furniture"
1783,IvJ_ruCdWdFXsfyf-B6VzA,Heliocol West - Tucson,"7090 N Oracle Rd, Ste 178",Tucson,AZ,85707.0,32.221667,-110.925833,2.0,15,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Solar Installation, Home Services, Landscaping"
1784,CUz0n5KEyjkVR2Rbwb2h9A,Taco Bell,4951 S Campbell Ave,Tucson,AZ,85706.0,32.162319,-110.943096,2.0,16,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Fast Food, Breakfast & Brunch, Tex-Mex, Tacos, Mexican"
1785,vwjYu8AVi47UIKa-EIKRlQ,"Michael D Walbom, DDS","801 N Wilmot Rd, Ste A4, A Caring Place Dentistry",Tucson,AZ,85711.0,32.231401,-110.858582,2.5,7,1,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"
1789,1aj82SfdQQQ2Bic-4mbAhg,Hibachi San,"4500 N Oracle Rd, Ste Fc02",Tucson,AZ,85705.0,32.2889019,-110.9739527,2.5,5,0,"{'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Japanese"
1792,HoCO8CHjAPZWP4P2PoTcZg,Javelina Cantina,445 S Alvernon Way,Tucson,AZ,85711.0,32.2145788,-110.9084721,2.5,59,0,"{'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True'}","Mexican, Nightlife, Pubs, Event Planning & Services, Restaurants, American (Traditional), Bars, Tex-Mex, Hotels, Hotels & Travel"
1794,dygflr6j51vf3-lM5pUIkw,El Dorado,1949 S 4th Ave,Tucson,AZ,85713.0,32.1988535,-110.9649605,2.5,10,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}","Mexican, Latin American, Restaurants"
1801,KFWfmZ6vNDNA7DFCRezL2Q,Arizona Roofing Solutions,3259 E Alvord Rd,Tucson,AZ,85706.0,32.14538,-110.922237,2.5,7,0,{'BusinessAcceptsCreditCards': 'True'},"Real Estate Services, Roofing, Home Services, Real Estate"
1805,7odtKHFKy8fhA8BRDac5XQ,Wildcat Smoke Shop,3457 E Speedway Blvd,Tucson,AZ,85716.0,32.23666,-110.91897,1.0,18,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Vape Shops, Shopping, Tobacco Shops, Head Shops"
1810,Lj0oSzrim8zGPozHbfbLyA,Denny's,18875 S I-19 Frontage Rd,Green Valley,AZ,85614.0,31.9074393,-110.9835528,2.5,72,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'WiFi': ""'free'"", 'Caters': 'False'}","Breakfast & Brunch, American (Traditional), Restaurants, Fast Food, Diners"
1815,W55GtTcl8tv564IZ1tk8vw,KFC,7245 E Golf Links Rd,Tucson,AZ,85730.0,32.19241183,-110.8381138,1.0,74,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'OutdoorSeating': 'False'}","Restaurants, Fast Food, Chicken Wings, Chicken Shop"
1816,XK9xlGjYD82YVlWhsYaetA,An Del Sol,5655 W Valencia Rd,Tucson,AZ,85757.0,32.1310099,-111.0868687,3.0,39,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'HappyHour': 'True'}","Sushi Bars, Restaurants"
1821,IpY3EPVWXEqJO55JECOMkw,Tucson Cleaners,"2500 N Silverbell Rd, Ste 160",Tucson,AZ,85745.0,32.2530217,-111.014046,2.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Dry Cleaning & Laundry, Local Services, Laundry Services"
1822,TYnPt3GnqTYv-UcLzoZWZA,Knock Outs Sportsbar and Grill,1118 E 6th St,Tucson,AZ,85719.0,32.2276543,-110.9541615,2.5,5,0,"{'GoodForKids': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Nightlife, American (Traditional), Sports Bars, Food, Bars, Beer, Wine & Spirits, Restaurants"
1824,qTBqSOeLJ421cCO1McaU_g,El Charro Cafe,"5920 S Rancho Sahuarita Blvd, Ste 140",Sahuarita,AZ,85629.0,31.9612833,-110.9838599,2.5,37,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, Mexican"
1826,_I_k6utguW7lbyNmzDT3uQ,Casa Bella,175 W Valencia Rd,Tucson,AZ,85706.0,32.133312,-110.971237,1.5,7,1,{'WheelchairAccessible': 'True'},"Apartments, Real Estate, Home Services"
1829,__yJPcT-C68DuQ4dHdsrmg,Dentistry on 1st,4801 N 1st Ave,Tucson,AZ,85718.0,32.29412951,-110.9616443,2.5,20,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Dentists, Cosmetic Dentists, Health & Medical, Endodontists, General Dentistry"
1833,lfOWutDX2myrahvtCzyO5w,Comfort Inn,1560 West Grant Rd,Tucson,AZ,85745.0,32.252058,-110.998994,2.5,28,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels"
1835,4V1aFX0hDtDEEE-32AIymw,Foothills Apartments,5441 N Swan Rd Ofc,Tucson,AZ,85718.0,32.305656,-110.893081,1.5,15,1,"{'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Apartments, Real Estate, Home Services"
